x,y,z,intensity
-5.83329,-1.77785,0.748765,14
-5.84474,-1.78022,0.967704,11
-5.83015,-1.77356,1.18454,23
-4.08742,-1.24263,-0.223893,48
-5.8436,-1.77542,1.40999,11
-3.93573,-1.19577,-0.0717992,11
-5.83947,-1.77305,1.63522,6
-3.89166,-1.1757,0.0709615,12
-5.82622,-1.75793,0.318935,14
-3.90306,-1.17617,0.356641,10
-5.84866,-1.76136,0.749984,12
-5.85091,-1.75981,0.967704,10
-5.86608,-1.76326,1.19065,11
-4.03987,-1.21356,-0.221067,39
-5.85319,-1.75715,1.41089,12
-4.09694,-1.22914,-0.0746614,5
-5.85118,-1.75432,1.63677,6
-5.83691,-1.74117,0.10632,8
-3.90097,-1.16219,0.213321,13
-5.84895,-1.74143,0.533916,12
-3.90445,-1.161,0.500152,9
-5.87217,-1.74388,0.970207,10
-5.87596,-1.74389,1.19141,13
-4.02111,-1.19263,-0.219811,12
-5.85741,-1.73616,1.41044,11
-3.92864,-1.16372,-0.07152,14
-5.83874,-1.72841,1.6316,7
-3.90553,-1.1502,0.0710662,8
-5.85368,-1.72172,0.319773,17
-3.90333,-1.14733,0.355944,7
-5.88939,-1.72887,0.75364,14
-5.86875,-1.72059,0.968642,7
-5.86317,-1.71785,1.1876,16
-4.1575,-1.21732,-0.227033,63
-5.87466,-1.71898,1.41314,13
-4.21482,-1.2325,-0.076651,8
-5.85772,-1.71181,1.63522,6
-3.91336,-1.13768,0.071136,6
-3.92242,-1.13883,0.214054,6
-3.9341,-1.14147,0.358384,13
-5.87441,-1.70223,0.750959,10
-3.92976,-1.13724,0.647952,11
-5.88045,-1.70064,1.18988,15
-4.03509,-1.1662,-0.220125,42
-5.87501,-1.69685,1.41179,12
-3.94244,-1.13793,-0.0716247,3
-5.87665,-1.6951,1.63884,13
-3.92115,-1.12511,0.0712058,5
-3.92253,-1.12403,0.213845,10
-5.88985,-1.68666,0.536008,6
-3.92594,-1.12278,0.501371,13
-5.90341,-1.68609,0.972397,7
-5.88635,-1.6801,1.18988,17
-4.15822,-1.18607,-0.226615,66
-3.9637,-1.12984,0.951543,10
-3.93869,-1.12197,-0.0714851,8
-3.94461,-1.12291,1.09895,12
-3.94237,-1.11632,0.07152,4
-5.87138,-1.66033,0.319773,12
-3.94581,-1.11506,0.358733,15
-5.89188,-1.6628,0.75169,10
-3.94521,-1.11192,0.649203,12
-5.90352,-1.66274,1.19217,16
-4.0489,-1.13962,-0.220439,43
-5.89234,-1.65737,1.41314,15
-3.93296,-1.1055,-0.0713105,11
-5.89578,-1.65612,1.64091,15
-3.93084,-1.09825,0.0712407,11
-5.88484,-1.64197,0.320191,14
-5.89956,-1.64497,0.535833,7
-3.9528,-1.10067,0.503808,16
-5.90171,-1.64113,0.970207,10
-5.91496,-1.6437,1.19332,19
-4.1664,-1.15701,-0.226615,56
-3.97713,-1.1037,0.952893,12
-3.94065,-1.09284,-0.0713803,17
-5.90153,-1.63553,1.64091,5
-5.928,-1.63396,0.107332,1
-5.90566,-1.62669,0.321029,14
-3.94581,-1.08538,0.358036,10
-5.92441,-1.6274,0.754371,12
-3.96412,-1.08818,0.65108,13
-5.92445,-1.62408,1.19408,19
-4.12611,-1.13032,-0.224207,52
-5.92256,-1.62134,1.41764,15
-3.94811,-1.08082,-0.0714502,13
-5.90692,-1.61595,1.64091,11
-3.93822,-1.07147,0.0712407,15
-5.90744,-1.60502,0.320819,12
-5.92244,-1.60687,0.536879,10
-3.95637,-1.0727,0.50332,10
-5.93181,-1.60608,0.973335,13
-5.93359,-1.60545,1.19485,12
-4.09706,-1.10777,-0.222428,40
-3.99772,-1.08016,0.956042,9
-3.96151,-1.06964,-0.0716247,14
-5.92558,-1.59884,1.64454,8
-3.98057,-1.06808,0.0719388,1
-3.95487,-1.0597,0.214577,13
-5.94121,-1.59083,0.5381,9
-5.93535,-1.58704,0.754371,12
-3.98497,-1.06404,0.65327,9
-5.93347,-1.58321,1.1937,17
-4.12406,-1.09964,-0.223684,53
-5.93911,-1.58249,1.41899,12
-3.97102,-1.05735,-0.0717294,13
-5.93486,-1.57915,1.64557,9
-3.96301,-1.04855,0.0715549,8
-5.91464,-1.56272,0.32061,14
-3.98375,-1.05181,0.360476,10
-5.95621,-1.57036,0.756321,12
-5.96581,-1.57066,0.97709,10
-5.95984,-1.56798,1.1979,12
-4.1356,-1.08727,-0.224103,40
-5.9446,-1.56175,1.41899,5
-3.96695,-1.04145,-0.0715898,13
-5.94407,-1.5594,1.64661,11
-3.97245,-1.03623,0.0716596,4
-3.96604,-1.03308,0.214787,12
-5.9541,-1.54982,0.538274,12
-3.99044,-1.0372,0.506245,10
-5.96552,-1.54834,0.976151,8
-5.96338,-1.54668,1.19752,15
-4.12583,-1.06932,-0.22337,50
-4.00692,-1.03775,0.955592,13
-4.00734,-1.03712,-0.072253,11
-5.95322,-1.53961,1.64764,13
-3.97798,-1.02285,0.0716945,4
-5.96023,-1.53033,0.322494,14
-3.98328,-1.02199,0.359779,10
-5.97087,-1.52973,0.756809,12
-5.97471,-1.52849,0.976777,10
-5.97445,-1.52731,1.19866,12
-4.19533,-1.07172,-0.226929,47
-5.97046,-1.52407,1.42259,6
-4.0245,-1.02658,-0.0724973,40
-5.95294,-1.51739,1.64609,13
-3.98346,-1.00945,0.0717294,11
-3.99058,-1.00977,0.215729,7
-5.97636,-1.51114,0.53932,10
-3.99374,-1.00835,0.505758,7
-5.98959,-1.51004,0.978341,11
-3.99602,-1.0067,0.801016,13
-4.12158,-1.03756,-0.222742,45
-4.01407,-1.00975,0.955592,13
-4.03969,-1.01545,-0.0727067,73
-5.97132,-1.49989,1.64971,11
-3.98502,-0.995056,0.0716945,6
-3.99795,-0.996802,0.215938,9
-4.00771,-0.998493,0.361348,6
-3.9876,-0.992003,0.504539,13
-6.00057,-1.49055,0.97928,8
-5.98306,-1.48509,1.19828,11
-4.21241,-1.04481,-0.227452,53
-5.98852,-1.48423,1.42439,11
-4.02574,-0.997017,-0.0723926,50
-5.98777,-1.48182,1.65282,11
-3.99624,-0.98305,0.0718341,9
-5.97981,-1.46878,0.322704,14
-4.02278,-0.987347,0.362394,12
-5.99234,-1.46853,0.75754,5
-6.0019,-1.46866,0.978654,7
-4.02965,-0.985303,0.806359,13
-4.21409,-1.02962,-0.227347,52
-4.02102,-0.981706,0.955592,15
-4.05446,-0.98912,-0.0728463,45
-5.99666,-1.46183,1.65385,8
-4.14929,-1.00535,0.0745218,39
-6.00431,-1.4526,0.32375,8
-5.99767,-1.44988,0.539843,9
-4.02338,-0.971128,0.508195,13
-6.00315,-1.44677,0.978028,7
-6.01619,-1.4488,1.20286,15
-4.19629,-1.00977,-0.226196,43
-6.01011,-1.44512,1.42709,12
-4.05788,-0.974962,-0.0728463,17
-5.99985,-1.44044,1.65334,11
-4.12943,-0.985293,0.0741029,9
-4.01772,-0.957897,0.216462,12
-6.01433,-1.4317,0.540889,9
-6.01597,-1.42988,0.759246,10
-4.02065,-0.954888,0.654522,9
-4.03834,-0.957599,0.80674,15
-4.25227,-1.00754,-0.229022,56
-4.04674,-0.958101,0.960091,12
-4.23039,-1.00158,-0.0758831,5
