1,0,0,0
0,1,0,0
0,0,1,0
0,0,0,1
  0.788047024914,  0.623530581546,-0.0623545006769, -0.567030792483
 -0.624587854969,  0.789609216455, 0.0017116978817, -0.692720809957
 0.0506801865036, 0.0363666380116,  0.998113662411, -0.183167068238
               0,               0,               0,               1
