x,y,z,intensity
-2.79534,3.46059,-0.704581,16
-2.82594,3.49972,0.552312,9
-2.78792,3.45388,-0.545,15
-2.85803,3.54199,0.72085,12
-2.80572,3.4784,-0.390981,16
-2.81399,3.48866,0.871234,34
-2.79441,3.46563,-0.233314,13
-2.79198,3.46385,1.02713,46
-2.79661,3.47083,-0.0778028,12
-2.79567,3.4709,1.19419,53
-2.78615,3.46898,0.0776632,11
-2.78404,3.46884,0.233104,39
-2.77168,3.45467,-0.86093,9
-2.79849,3.48933,0.391329,55
-2.78016,3.46773,-0.703955,15
-2.79508,3.48633,0.548656,31
-2.77212,3.45894,-0.544268,13
-2.78142,3.47178,0.704581,28
-2.77861,3.46951,-0.388889,15
-2.78769,3.48209,0.867036,39
-2.77795,3.47117,-0.233,14
-2.77439,3.46797,1.02533,43
-2.77074,3.4634,-0.0774189,12
-2.77026,3.46404,1.1885,50
-2.75846,3.46041,0.0772443,11
-2.77441,3.48167,0.233314,43
-2.75471,3.45818,-0.859404,11
-2.77636,3.48661,0.389935,51
-2.75328,3.45887,-0.700201,14
-2.77734,3.49034,0.547681,21
-2.74954,3.45665,-0.542319,13
-2.76806,3.47992,0.704268,24
-2.76152,3.47295,-0.388192,16
-2.77063,3.48566,0.86551,28
-2.7596,3.47303,-0.232476,13
-2.75985,3.47458,1.02443,43
-2.75739,3.47148,-0.077384,14
-2.74854,3.46159,1.18436,50
-2.73952,3.46013,0.0770349,12
-2.76472,3.49446,0.233523,53
-2.73775,3.46162,-0.857877,11
-2.75923,3.49003,0.389238,51
-2.73812,3.46333,-0.699262,15
-2.74482,3.47305,0.543537,18
-2.74052,3.46886,-0.542806,13
-2.74487,3.47561,0.701452,17
-2.74198,3.47319,-0.387146,15
-2.78704,3.53027,0.874287,22
-2.73198,3.46178,-0.231116,14
-2.74107,3.47453,1.02173,43
-2.73906,3.47323,-0.0772095,12
-2.73166,3.46509,1.18229,51
-2.72001,3.46024,0.0768255,11
-2.7414,3.48995,0.232581,60
-2.7214,3.4645,-0.856351,11
-2.74149,3.49133,0.388366,49
-2.71869,3.46354,-0.697385,16
-2.73636,3.4873,0.544268,18
-2.71492,3.46123,-0.540125,16
-2.73151,3.48362,0.701139,16
-2.72553,3.47599,-0.386449,17
-2.73715,3.49207,0.862457,19
-2.71126,3.46029,-0.230383,13
-2.7145,3.46567,1.01633,42
-2.72076,3.4749,-0.0770349,14
-2.72431,3.48069,1.18436,58
-2.70791,3.46971,0.0768255,11
-2.72183,3.49005,0.231953,60
-2.69963,3.4616,-0.853298,11
-2.72316,3.49302,0.387494,51
-2.70294,3.46834,-0.696446,14
-2.74003,3.51719,0.547437,12
-2.68941,3.45345,-0.537444,13
-2.73268,3.51028,0.704581,9
-2.70603,3.47605,-0.385403,16
-2.71651,3.49076,0.859785,19
-2.69549,3.465,-0.230069,14
-2.6988,3.47051,1.01498,40
-2.6902,3.4607,-0.0765114,12
-2.71096,3.48865,1.18384,48
-2.68599,3.4665,0.0765463,12
-2.70351,3.49164,0.23143,53
-2.67792,3.45858,-0.850245,12
-2.6951,3.48202,0.385228,46
-2.6884,3.47463,-0.695821,14
-2.69859,3.48905,0.541587,18
-2.67612,3.46125,-0.5372,15
-2.68055,3.46822,0.694256,17
-2.6817,3.46971,-0.38366,15
-2.6947,3.48779,0.856732,21
-2.67727,3.46649,-0.229546,13
-2.6831,3.47528,1.01363,43
-2.68299,3.4764,-0.076651,12
-2.67752,3.47056,1.17452,47
-2.66655,3.46634,0.0763368,12
-2.68644,3.49472,0.231011,56
-2.65865,3.45857,-0.847955,12
-2.67564,3.48193,0.384182,49
-2.65941,3.46206,-0.69144,14
-2.6743,3.4827,0.53915,22
-2.66644,3.47372,-0.537688,15
-2.66962,3.47912,0.694569,22
-2.66472,3.47273,-0.382962,16
-2.67893,3.4925,0.855588,16
-2.66516,3.47581,-0.229546,13
-2.66384,3.47535,1.01093,42
-2.65868,3.46987,-0.0763019,14
-2.66187,3.47529,1.17297,52
-2.64716,3.46609,0.0761274,12
-2.66757,3.49408,0.230383,56
-2.64894,3.47095,-0.848719,12
-2.66226,3.48966,0.384008,51
-2.64252,3.46504,-0.690189,15
-2.6525,3.47938,0.5372,18
-2.64648,3.47149,-0.535981,13
-2.65328,3.48167,0.693318,16
-2.65017,3.47884,-0.382614,15
-2.67386,3.51121,0.857877,10
-2.64212,3.47079,-0.228603,16
-2.64758,3.47796,1.00913,42
-2.64958,3.48185,-0.0763717,12
-2.64682,3.47948,1.17141,51
-2.63081,3.46848,0.0759878,12
-2.63907,3.48063,0.228917,56
-2.63149,3.47189,-0.84681,13
-2.64707,3.49371,0.383485,54
-2.62624,3.46748,-0.688937,14
-2.63855,3.485,0.536713,22
-2.62417,3.466,-0.533788,15
-2.64053,3.48887,0.693005,16
-2.63381,3.48125,-0.381916,16
-2.62904,3.47621,0.847192,34
-2.61735,3.46201,-0.227452,13
-2.62193,3.46806,1.00373,48
-2.62717,3.47626,-0.0760576,14
-2.62944,3.48053,1.16883,52
-2.61689,3.47399,0.075918,12
-2.62391,3.48457,0.228603,61
-2.60934,3.46648,-0.843376,15
-2.63427,3.50087,0.383311,55
-2.61354,3.47459,-0.688625,14
-2.62698,3.49373,0.536713,24
-2.60789,3.46834,-0.532813,16
-2.61352,3.47708,0.688937,19
-2.61626,3.482,-0.381045,13
-2.6175,3.48491,0.847192,33
