1,0,0,0
0,1,0,0
0,0,1,0
0,0,0,1
    0.99990471864, 0.00684431225601,-0.00449415128009, 0.00594341732775
-0.00671024687793,   0.999784871631,  0.0103109520878,  -0.393586013908
 0.00469197110215, -0.0102224525366,   0.999820175555,-0.00439473421043
                0,                0,                0,                1
