x,y,z,intensity
-1.66622,-4.25169,0.887644,15
-1.66157,-4.23765,-0.238547,14
-1.67601,-4.27229,1.05952,13
-1.66727,-4.24782,-0.0796528,13
-1.67003,-4.25267,1.22421,24
-1.67541,-4.24892,0.0797226,13
-1.67558,-4.24501,0.239175,14
-1.54758,-3.92073,-0.819334,2
-1.68394,-4.26402,0.401091,13
-1.67901,-4.24937,-0.723666,16
-1.68072,-4.25151,0.56133,13
-1.67343,-4.23091,-0.558649,13
-1.68996,-4.27053,0.72742,11
-1.68252,-4.25173,-0.400045,13
-1.69189,-4.27323,0.893368,13
-1.68076,-4.24296,-0.239175,14
-1.69235,-4.27004,1.06042,13
-1.68356,-4.24569,-0.0797226,15
-1.69199,-4.26477,1.22939,19
-1.69911,-4.26533,0.0801414,13
-1.6963,-4.25398,0.240013,14
-1.56126,-3.9153,-0.819334,4
-1.70546,-4.27477,0.40266,13
-1.70189,-4.26366,-0.727107,15
-1.70733,-4.27511,0.56523,13
-1.69629,-4.24532,-0.56133,14
-1.70486,-4.2646,0.72742,12
-1.70475,-4.26433,-0.401788,15
-1.71409,-4.28553,0.897184,13
-1.70298,-4.25561,-0.240222,14
-1.71087,-4.27315,1.06267,15
-1.70878,-4.26578,-0.0802113,13
-1.71046,-4.26781,1.23198,18
-1.71846,-4.27051,0.0803509,13
-1.72159,-4.27612,0.241583,16
-1.57271,-3.90437,-0.818189,2
-1.72559,-4.28173,0.40388,13
-1.71972,-4.26502,-0.728359,14
-1.72818,-4.28385,0.56718,13
-1.72298,-4.26883,-0.56523,14
-1.72934,-4.28457,0.731801,12
-1.72261,-4.26574,-0.402485,13
-1.73345,-4.29044,0.899474,13
-1.72681,-4.27186,-0.241478,14
-1.73235,-4.28341,1.06672,15
-1.72891,-4.27492,-0.0804905,13
-1.7275,-4.26927,1.23405,21
-1.73563,-4.2722,0.0804905,12
-1.74554,-4.29229,0.242839,16
-1.58633,-3.89885,-0.818189,2
-1.74503,-4.28675,0.404926,13
-1.74055,-4.27576,-0.731175,16
-1.75136,-4.30016,0.570105,14
-1.74312,-4.2778,-0.56718,14
-1.75025,-4.29314,0.734303,12
-1.74727,-4.28369,-0.404751,12
-1.75063,-4.29194,0.901,13
-1.74701,-4.28091,-0.242316,14
-1.75907,-4.30832,1.07437,16
-1.7529,-4.29107,-0.0809094,13
-1.7497,-4.2811,1.23923,23
-1.7604,-4.29016,0.0809443,30
-1.76278,-4.29171,0.243153,30
-1.60224,-3.90084,-0.819715,4
-1.77287,-4.31411,0.408063,31
-1.76674,-4.29706,-0.735868,29
-1.7641,-4.28852,0.569374,29
-1.76409,-4.28637,-0.56913,29
-1.77275,-4.30527,0.737432,26
