x,y,z,intensity
-0.359785,3.04435,-0.0535091,27
-0.412039,3.49174,0.942101,33
-0.399925,3.43024,0.0602806,16
-0.330217,2.84095,0.14989,26
-0.330983,2.85189,0.251183,3
-0.312125,2.69761,0.333435,3
-0.321904,2.7864,-0.344403,12
-0.346783,3.00634,0.479315,8
-0.319176,2.76701,-0.243687,10
-0.400516,3.47749,0.680425,9
-0.318759,2.7719,-0.146227,3
-0.353002,3.0744,0.714445,130
-0.350066,3.05353,-0.0536487,32
-0.400287,3.497,0.943137,33
-0.383908,3.39585,0.0596523,17
-0.321241,2.846,0.1501,24
-0.321251,2.85501,0.251357,3
-0.301157,2.68487,0.331728,4
-0.312178,2.78751,-0.344403,12
-0.337472,3.01337,0.480254,5
-0.309958,2.77207,-0.244036,2
-0.34677,3.1062,0.607536,11
-0.308862,2.77101,-0.146122,11
-0.342813,3.08051,-0.0541025,17
-0.389116,3.50215,0.944172,30
-0.351929,3.20826,0.0563364,25
-0.333233,3.04763,0.160671,23
-0.298114,2.73529,0.240724,6
-0.290104,2.66612,0.329291,7
-0.302074,2.78064,-0.343428,12
-0.327589,3.02042,0.481192,2
-0.302423,2.79294,-0.245779,2
-0.332451,3.07025,0.600285,1
-0.298167,2.75812,-0.145389,12
-0.330557,3.06777,-0.0538581,8
-0.377922,3.51309,0.94676,32
-0.350016,3.29697,0.0578722,22
-0.369457,3.49169,0.184013,30
-0.279832,2.64909,0.233054,18
-0.279966,2.65922,0.328316,9
-0.292988,2.7876,-0.344159,11
-0.314571,2.99797,0.477438,17
-0.29392,2.80587,-0.246825,2
-0.32337,3.08701,0.603338,1
-0.28916,2.76511,-0.145703,12
-0.306351,2.93444,0.681152,8
-0.316118,3.03311,-0.0532298,5
-0.366456,3.52207,0.948831,33
-0.340957,3.32204,0.058291,17
-0.360517,3.52475,0.185688,19
-0.267697,2.62631,0.230963,7
-0.270279,2.65623,0.327829,18
-0.283256,2.7886,-0.344159,11
-0.282116,2.78706,-0.245082,1
-0.308105,3.04911,0.595706,1
-0.279826,2.7741,-0.146122,13
-0.297156,2.95106,0.684751,8
-0.302923,3.00833,-0.0527761,1
-0.353774,3.51948,0.947795,33
-0.32543,3.28944,0.0576977,21
-0.256966,2.61136,0.229568,7
-0.261317,2.66511,0.328804,35
-0.27458,2.80543,-0.346109,11
-0.293825,3.00206,0.477751,96
-0.273549,2.79992,-0.246128,1
-0.295555,3.03063,0.59189,1
-0.269753,2.77108,-0.145913,13
-0.287608,2.95984,0.686551,8
-0.290487,2.98946,-0.052427,1
-0.341114,3.51685,0.94676,32
-0.311476,3.25865,0.0571392,20
-0.256754,2.69609,0.141935,4
-0.247474,2.60828,0.22922,9
-0.252477,2.66596,0.328804,22
-0.266023,2.81423,-0.347084,10
-0.284087,3.01093,0.479002,24
-0.26452,2.8088,-0.246825,1
-0.282557,3.00032,0.585784,1
-0.259816,2.76401,-0.145494,19
-0.278155,2.96465,0.68745,8
-0.29105,3.10793,-0.0544864,10
-0.330633,3.53726,0.951936,40
-0.298267,3.2398,0.0567901,20
-0.326214,3.55015,0.186839,44
-0.239005,2.61107,0.229394,9
-0.243169,2.66683,0.328804,9
-0.255479,2.80723,-0.346109,11
-0.275712,3.02956,0.481818,11
-0.257728,2.83744,-0.249265,1
-0.269777,2.97587,0.580823,8
-0.249806,2.76092,-0.145285,16
-0.267454,2.96173,0.686551,8
-0.280742,3.10887,-0.0544864,16
-0.319247,3.54218,0.952972,43
-0.285047,3.21289,0.0563015,21
-0.314172,3.55525,0.187049,52
-0.229539,2.60792,0.229045,9
-0.236063,2.68739,0.331241,7
-0.245821,2.80411,-0.345621,11
-0.265135,3.0305,0.481818,8
-0.246436,2.82244,-0.247871,1
-0.26008,2.9787,0.581204,17
-0.241342,2.76969,-0.145703,13
-0.257968,2.96648,0.68745,8
-0.264182,3.04409,-0.0533346,1
-0.307714,3.5529,0.95556,35
-0.271914,3.19797,0.0560222,47
-0.301981,3.56633,0.187572,35
-0.218925,2.59084,0.227476,7
-0.227043,2.69813,0.33246,3
-0.237535,2.82873,-0.348546,10
-0.253696,3.02752,0.481192,9
-0.234918,2.80343,-0.246128,1
-0.250306,2.99333,0.583876,31
-0.230692,2.76458,-0.145389,12
-0.24758,2.97323,0.6888,7
-0.247063,2.9733,-0.052078,13
-0.292935,3.53282,0.949866,30
-0.259612,3.18495,0.0557779,67
-0.289692,3.56935,0.187677,30
-0.21004,2.59357,0.227651,3
-0.234051,2.89634,-0.46023,1
-0.288144,3.57348,0.440192,23
-0.227977,2.8335,-0.349034,9
-0.244232,3.04217,0.483383,5
-0.225768,2.81218,-0.246825,1
-0.239856,2.99419,0.583876,18
-0.221994,2.77732,-0.146017,12
-0.238128,2.98573,0.6915,5
-0.237,2.97813,-0.0521478,13
-0.281977,3.55116,0.954525,31
-0.248804,3.18982,0.0558477,67
-0.27754,3.57432,0.187886,26
-0.20114,2.59627,0.227825,3
-0.222722,2.88138,-0.457727,1
-0.275515,3.57248,0.439948,28
-0.217781,2.83032,-0.348546,10
-0.234973,3.06073,0.486198,4
-0.216561,2.82089,-0.247522,1
-0.229402,2.99501,0.583876,31
-0.211689,2.77011,-0.145599,10
-0.234965,3.08176,0.713545,8
-0.227664,2.9929,-0.0523921,17
-0.270602,3.5656,0.958148,28
-0.237966,3.19466,0.0559175,68
-0.264619,3.56929,0.187572,30
-0.191636,2.591,0.227302,3
-0.217605,2.94912,-0.468365,1
-0.262605,3.56748,0.439217,23
-0.209936,2.85878,-0.351959,11
-0.225153,3.07335,0.488076,2
-0.212535,2.90111,-0.254495,2
