x,y,z,intensity
1.17609,0.751851,-0.27133,80
1.1836,0.756363,0.12289,72
1.19194,0.761398,-0.224014,91
1.18622,0.757454,0.172811,90
1.18635,0.757248,-0.172811,93
1.17402,0.749086,0.220573,70
1.18077,0.753394,-0.122541,100
1.19839,0.764343,0.276291,70
1.19066,0.759117,-0.074003,91
1.17501,0.748851,0.32168,81
1.19575,0.761775,-0.0247475,82
1.17323,0.747144,0.372699,85
1.18067,0.749852,-0.37477,68
1.18175,0.75025,0.0244334,69
1.19619,0.759124,-0.327079,100
1.19224,0.756621,0.074003,72
1.18865,0.754051,-0.27362,80
1.19801,0.759696,0.12411,86
1.18625,0.751944,-0.22245,83
1.19221,0.755434,0.173298,88
1.20576,0.763724,-0.175248,81
1.18818,0.752587,0.222763,74
1.19013,0.75353,-0.123238,100
1.18944,0.752806,0.27362,68
1.18992,0.75282,-0.0737937,90
1.1875,0.750995,0.324379,77
1.20165,0.759943,-0.0248173,81
1.17734,0.744281,0.373217,81
1.19145,0.750877,-0.377358,66
1.191,0.750592,0.024573,69
1.1954,0.753076,-0.326179,100
1.19319,0.75139,0.0738984,70
1.20291,0.757219,-0.276291,75
1.2074,0.759754,0.124807,78
1.19542,0.752214,-0.223701,83
1.19135,0.749363,0.172811,92
1.1898,0.748098,-0.172567,85
1.20083,0.754742,0.22464,74
1.20118,0.754671,-0.12411,100
1.19692,0.751991,0.274765,70
1.18903,0.746745,-0.0735844,91
1.19823,0.752233,0.326629,83
1.21107,0.759996,-0.0249569,86
1.19793,0.751459,0.378911,82
1.20867,0.756142,-0.382017,68
1.20378,0.752792,0.0247824,67
1.20298,0.751997,-0.327529,100
1.19242,0.745104,0.073689,70
1.20375,0.752185,-0.27591,80
1.22343,0.76419,0.126202,81
1.20977,0.75536,-0.225891,80
1.20406,0.751506,0.174273,88
1.19409,0.744992,-0.172811,79
1.20514,0.751591,0.224953,70
1.21213,0.755955,-0.124981,98
1.20787,0.753001,0.276673,74
1.19841,0.746816,-0.074003,87
1.18597,0.738773,0.32258,79
1.21711,0.757878,-0.0250267,83
1.2071,0.751356,0.380982,82
1.2113,0.751919,-0.382017,71
1.2132,0.752802,0.024922,67
1.21553,0.753956,-0.330228,100
1.1984,0.743042,0.0738984,68
1.20136,0.744875,-0.274765,82
1.21932,0.755716,0.125504,81
1.22079,0.756334,-0.227456,83
1.21005,0.749389,0.174761,86
1.20006,0.742908,-0.173298,82
1.20943,0.748419,0.225266,72
1.21646,0.752768,-0.125156,100
1.20548,0.745682,0.275528,68
1.2197,0.754182,-0.0751544,96
1.2018,0.742825,0.326179,81
1.21294,0.749421,-0.0248871,82
1.20808,0.746123,0.380464,81
1.21392,0.747686,-0.382017,70
1.21923,0.750659,0.0249918,65
1.22812,0.755838,-0.332928,100
1.2146,0.747226,0.0747358,68
1.21733,0.748906,-0.277818,82
1.21516,0.74728,0.124807,85
1.23184,0.757242,-0.22902,80
1.22281,0.751396,0.176223,88
1.21787,0.748065,-0.175492,81
1.21372,0.745227,0.225579,70
1.21412,0.745178,-0.124633,98
1.22146,0.749685,0.278581,70
1.22232,0.74992,-0.0751544,94
1.21269,0.74372,0.328429,83
1.22578,0.751453,-0.0250966,78
1.21067,0.741902,0.380464,81
1.22325,0.74726,-0.384087,68
1.22184,0.746399,0.0249918,64
1.23407,0.753577,-0.333827,100
1.23084,0.751307,0.0755731,70
1.22509,0.747508,-0.278963,77
1.223,0.745934,0.12533,77
1.23292,0.751692,-0.228707,81
1.23221,0.751256,0.177198,90
1.23573,0.753108,-0.177686,78
1.22644,0.747152,0.227456,67
1.22011,0.743007,-0.124981,98
1.22923,0.748266,0.279726,74
1.23871,0.753741,-0.0759918,96
1.23039,0.748384,0.332478,81
1.23865,0.753404,-0.025306,88
1.21821,0.740682,0.382017,82
1.23576,0.748993,-0.387193,70
1.22457,0.741916,0.0249918,66
1.23683,0.749049,-0.333827,100
1.23017,0.744722,0.0753638,70
1.23945,0.750343,-0.281634,75
1.24093,0.750944,0.126899,85
1.2423,0.751475,-0.229959,81
1.23155,0.744681,0.176711,85
1.23678,0.747546,-0.177442,78
1.23255,0.744695,0.228081,67
1.23634,0.746987,-0.126376,96
1.2352,0.746,0.280489,68
1.23962,0.74838,-0.0758871,91
1.23466,0.745092,0.332928,75
1.25167,0.755057,-0.0255154,86
1.23911,0.747185,0.387711,78
1.25161,0.75264,-0.391334,70
1.24429,0.747939,0.0253409,69
1.24612,0.748742,-0.335627,100
1.23276,0.740424,0.0753638,68
1.24038,0.745002,-0.281252,72
1.25038,0.75071,0.127596,81
1.25,0.750183,-0.230897,77
1.23755,0.74242,0.177198,86
1.24449,0.746287,-0.178173,81
1.24022,0.743434,0.22902,25
1.24578,0.746764,-0.127073,96
1.23779,0.741684,0.280489,48
1.24737,0.747127,-0.0762012,94
1.2289,0.735772,0.330678,78
1.2543,0.750683,-0.0255154,86
1.24834,0.746823,0.389782,68
1.25423,0.748267,-0.391334,70
1.25033,0.745639,0.0254107,66
1.25207,0.746384,-0.336527,100
1.24035,0.7394,0.0756778,65
1.24297,0.740668,-0.281252,75
1.25813,0.749399,0.128119,75
1.26449,0.752889,-0.233087,73
1.25037,0.744187,0.17866,86
1.24866,0.743172,-0.178417,78
1.24777,0.742347,0.229959,25
1.2518,0.744448,-0.127422,94
1.264,0.751404,0.285832,6
1.25855,0.747869,-0.0767245,91
1.23468,0.733684,0.331578,78
1.25334,0.744477,-0.0254456,86
1.24915,0.741693,0.389264,75
1.25671,0.744103,-0.391334,70
1.25967,0.745563,0.0255503,65
1.27466,0.754135,-0.341926,100
1.25483,0.742402,0.0764105,67
1.25049,0.73954,-0.282397,71
1.25718,0.743196,0.12777,75
1.26698,0.748692,-0.233087,73
1.25967,0.744075,0.179635,81
1.25967,0.744075,-0.179635,79
1.23832,0.731175,0.227769,58
1.25083,0.738267,-0.127073,94
1.27832,0.754192,0.288503,3
1.27823,0.753838,-0.0777712,87
1.24886,0.736515,0.334727,74
1.2627,0.744379,-0.0255852,82
1.24661,0.734604,0.387711,81
1.2625,0.741889,-0.39237,70
1.25524,0.73733,0.0254107,65
1.27716,0.749904,-0.341926,100
1.26934,0.745315,0.0771432,63
